order_id,product_id,quantity,customer_id,order_date,transaction_status,transaction_method
d2301678-f319-4430-abe8-7e3d4c7909c2,4HN5UT6ER08,57,01HQP4D6JF6C0KA90XZC1NKHVK,2023-09-14,completed,Google Pay
d271ebf6-6626-4d76-899c-dbad889ac402,1QV1FJ6KQ49,70,01HQP4D6G89VRB9JW4W2ZE1K0T,2023-10-29,failed,Venmo
d4428375-d329-4f8b-b29a-c05f38695b05,9YW3WM0YQ23,90,01HQP4D6F3GARG3KX245M4PPQV,2023-09-07,completed,Apple Pay
d52769f8-c9e0-4ad4-a2b6-b2e4e5d1e694,8G91U37YX34,97,01HQP4D4N1Q2PAPXNDJ6VXBTAJ,2024-01-14,failed,Apple Pay
d5b57fec-e51e-4934-90f5-4ad699fa45b6,3CW4TY1MG99,99,01HQP4D6GJ4TC98G6ZQYSDF3S2,2023-08-12,completed,Google Pay
d5fc3231-9df2-4d96-b127-824e82c7b680,9YT2TY0MJ74,18,01HQP4D6JY5DEM2G87HPVTPTT1,2024-01-19,failed,PayPal
d6d1c0ab-ff58-4568-98ac-10bf5b3a2d97,3GF0QP5XQ14,21,01HQP4D6FJEMVGS7WS8YWE6C54,2023-08-15,cancelled,PayPal
d6eee2ff-d4c5-47fa-b3ca-379ed394a954,6FH4QC2XJ70,49,01HQP4D4W0Q1WP9Y4KCNNTFKBP,2023-06-08,failed,Apple Pay
d9f01bc0-cc27-4dcd-8f5e-f5bd111778a6,5C94G00NV64,6,01HQP4D6GG30SGNVY3MQV665YE,2023-03-16,completed,credit card
dac6d82c-3051-468e-85fd-25e44ad8d7f0,4Y66UU2MJ72,23,01HQP4D6JY5DEM2G87HPVTPTT1,2023-03-02,cancelled,Venmo
db057e43-5bec-49ed-9d4d-0f37110157fa,1K69WR7QD83,83,01HQP4D5C1Q5ZN82ZNG61HJ70R,2023-08-11,completed,Google Pay
db3ad521-cb0e-4a32-b918-8b6219bbfa98,1YY5Q64KM49,47,01HQP4D4NRDW1PXB9ECGZG0DVD,2023-08-15,completed,Apple Pay
db71abc1-4eb6-487b-b242-d53b2fe8063d,8TH8GX4QA76,50,01HQP4D4W7MJ82GGE9T859HX1S,2023-06-10,cancelled,Venmo
dbd1cf86-5f50-42b6-89f2-aebbeca0ea67,4R43U78JR02,86,01HQP4D6QKRR046CBBFNFZA5NR,2023-03-14,failed,Google Pay
dfcb7cf1-547b-409c-9691-51cff6feb15a,6NJ9KW1AG66,100,01HQP4D4NF8C9Y92K5AF672ME7,2023-12-06,pending,Google Pay
e0c9b8e0-ad6f-413e-b880-a53456b3f8ba,4DH3X44RG60,51,01HQP4D6FMJNXQY9RDQ422XQ92,2023-04-01,failed,credit card
e12d5e67-9a6b-421d-86b7-5392d682853e,2DR2EG5UW48,73,01HQP4D4WJA58B23DAWVK53JC8,2023-03-06,pending,Google Pay
e34cc296-0ce3-4029-8952-a85c53194e62,1DC6MQ6EE31,50,01HQP4D4WSKM7HRK76MS8QETW0,2023-07-21,in progress,debit card
e4aeb305-bc08-44ed-9321-e7809788f924,8JM4FP4MX45,72,01HQP4D6JF6C0KA90XZC1NKHVK,2023-07-02,failed,credit card
e4b090a0-79fe-4889-b20a-ac9e033d7222,5MM5E06PE56,64,01HQP4D79DCYY3RMMTTE26S1QR,2023-05-04,in progress,debit card
e6504485-4c38-47b7-a21a-b4419d5aef76,6DH0CR6YT43,59,01HQP4D6KPQV8N13B9NX37PZ7V,2024-01-25,cancelled,PayPal
e6617c72-e5da-4f39-9b73-4ba4086969c2,5Y55K16WV99,70,01HQP4D6EY8KQN0752H4ECNKNP,2023-07-03,failed,Google Pay
e7c4251d-0257-40c2-9f56-32ab7ed5e78e,4CF9AF4XA40,79,01HQP4D6MNYY20GXV58A6D6GJW,2024-02-19,pending,debit card
e7e358b0-e359-424f-bef2-583c59a38489,6JN2HM8YH08,71,01HQP4D6FJEMVGS7WS8YWE6C54,2023-10-21,failed,Apple Pay
e8ef194f-21aa-44ad-b441-6a9796ba5fb2,4A09WC9YA68,100,01HQP4D5BJ4SFJXZ0TAEJJ2VN2,2023-08-03,in progress,Google Pay
e93c466b-9159-4d75-b6a1-e6f33d4ffebd,8E10H36WY40,73,01HQP4D5BBN3NGPYNKJ92GKPDN,2023-08-06,pending,credit card
e9424f3e-32a7-4874-8625-c95b95326f99,2D38JA4DJ58,50,01HQP4D6M5N0XP4R9NZZJAF5R5,2023-09-25,completed,Google Pay
e9575426-84fb-4dbe-83a3-edc889cc799f,8D61EW8VJ60,6,01HQP4D6FJEMVGS7WS8YWE6C54,2023-05-07,cancelled,debit card
ea77a4a9-f974-4fb6-821c-63d06e42d0a8,8DV4JJ5MJ82,54,01HQP4D5B790HX5YT74RTVVCAD,2024-02-23,cancelled,debit card
ec4d8be6-94ee-429d-ae24-cd7730e512a0,9ER6Q43MT36,48,01HQP4D78TZCX81X42WB78345R,2023-08-02,in progress,Google Pay
f104bf61-f61f-4bd8-8976-6f473b9fbbfc,8E78QJ1EX29,89,01HQP4D78TZCX81X42WB78345R,2023-09-07,in progress,debit card
f14e60a9-4c32-4cf5-a95c-07566454c39d,9PH6HJ5YF42,2,01HQP4D6Q2668QNQZEHKB4YVW8,2023-08-11,completed,PayPal
f1a1044d-9f84-4d29-b9a7-50f3a5f383db,2YF8RW6WM92,70,01HQP4D5CB7TKHQ6DT4YQW4VC9,2024-02-25,failed,Venmo
f205bc31-4ab5-4111-8e59-4739cfde8250,8K16YR8YR84,6,01HQP4D4W7MJ82GGE9T859HX1S,2024-01-25,cancelled,Google Pay
f2fbb003-56bd-486d-ad41-4b39f6d8e58f,5M43E84KE58,89,01HQP4D6Q9M38Q7XWCW1E8MH3Z,2024-02-21,in progress,Google Pay
f37cdde8-db66-4d9a-a2f0-f396cce49252,6KM5WP3CW30,1,01HQP4D4N1Q2PAPXNDJ6VXBTAJ,2023-04-03,cancelled,Google Pay
f42731d7-f0a1-4330-90a8-2146f215202a,4CD1EY4RX88,71,01HQP4D6MR8QKN37ND0CSF3XSB,2023-08-30,cancelled,Google Pay
f7c3aa63-3240-4099-bdee-e7d6ab577c04,3M83MY9QY56,31,01HQP4D4NRDW1PXB9ECGZG0DVD,2023-07-12,failed,credit card
f95fe9d7-71bf-49cf-8644-a9a995c0421f,5UG9GG9NU07,39,01HQP4D4WJA58B23DAWVK53JC8,2023-07-04,pending,Venmo
fa0a133d-cd13-46fb-b11a-4fe92471276c,4FU1UA1AR86,80,01HQP4D4WRK64KA7SHGZZRW84C,2023-10-11,pending,Google Pay
fa1af6e4-3cd2-434b-bf0b-57d54571db2d,4VA2QW3ME42,49,01HQP4D5BBN3NGPYNKJ92GKPDN,2023-09-26,pending,Venmo
fa9eb63a-a9dd-4c15-add7-924956e00f64,5CY7M41EK82,26,01HQP4D4VZM5840N01SRATT8Q1,2023-08-30,pending,Apple Pay
fc5ebd84-bdf8-4b0b-a676-bfddfff72274,3R34GN4JE61,87,01HQP4D4MNP8SY9DZ5C1Y6P509,2023-03-25,cancelled,debit card
fdd2469b-349d-4b8f-b41d-d9f09539af89,2V04M58KD72,39,01HQP4D79B7B2HP53PHTNFKWBM,2023-06-18,in progress,Google Pay
fe1900f8-cb25-46b6-9fdd-1e8c6a33fcd9,8QJ4VQ1QG24,61,01HQP4D6QAR0FJ1J773NFRK3TC,2023-08-06,failed,PayPal
feeaba5e-c160-48d8-8a6f-8b1164dcb734,5QM6RD9XU64,71,01HQP4D4VZM5840N01SRATT8Q1,2023-10-07,completed,Google Pay
